ID,IsDefault
C149F4BC-77A3-4152-AE8D-7BCFD5836825-500,0.44
C14C79C6-88AA-4293-BAB5-2AD56F3DF20D-500,0.44
C14F4A35-2233-4F60-901A-D4597DEE7FF0-500,0.09666666666666666
C14FAE66-C2EC-4675-9ABA-CA4B669D7B51-750,0.25333333333333335
C15DDC51-A3AF-4C57-966D-57B753C70F25-1250,0.09666666666666666
C15F30F2-5894-44A1-88E8-4FF3057D9C3A-250,0.6033333333333334
C17E3CA5-46F1-4E40-BF36-5EE85F490A7F-500,0.21
C1885CE9-9A30-4CD9-B7A6-3352D952AF94-1000,0.10333333333333333
C18F10F9-2DC1-4FE5-B8A5-CCB90A291AF2-250,0.03666666666666667
C192EE20-2DCD-45BD-A932-253806723CEF-600,0.3233333333333333
C19AC02A-24B6-44CB-99F1-DF388F37FE2E-500,0.33
C19B1131-8811-4DBA-8402-6F6B63A2C38B-500,0.21666666666666667
C19E5E84-8EA1-4AE2-8436-CD141C389F72-750,0.16666666666666666
C1B6C43C-CD4C-479F-8649-8F373062EAA5-750,0.06666666666666667
C1BA224B-B8D8-46BA-96BE-9B0380E29178-600,0.47333333333333333
C1BAE962-9DBB-4617-B892-8AD1C78A1132-500,0.21666666666666667
C1BE7560-8DBB-4CFC-B855-EB77A884409A-500,0.35
C1C0CC3A-A4B1-4BAF-B46F-36C654DBEBE8-850,0.52
C1C576EE-6B57-4EC4-8FAC-34F19B5512BA-500,0.44
C1C98D04-A292-4517-9C72-B6468D4A34E6-500,0.22666666666666666
C1CC0D55-D857-4385-A075-F96035484282-750,0.16333333333333333
C1CC6C8A-9B46-4654-A51A-EEBF250E7511-500,0.08333333333333333
C1CCCC2C-4BFD-43E9-8A4E-63268E2F5FDE-1250,0.07666666666666666
C1CECF1E-BDC1-4C17-AC4B-A35C567BC2FB-500,0.36
C1D36E53-748F-4E42-B8BE-5C6B374D4706-1000,0.09
C1D390F0-1580-432E-8544-E65FF8B44D65-500,0.27
C1D41558-FA16-4D75-B8DF-6A6BE41C4E47-500,0.35333333333333333
C1D5C1EB-0077-4126-AE81-91B4E8A74BD3-750,0.18
C1E00936-6FF9-4F96-BC65-2AD1F79C1F06-500,0.14
C1EAB2A9-5147-4383-8D3E-9E39C14252AF-500,0.59
C1EC76F0-93EA-4796-BA16-6B908289CB66-750,0.08
C1F0F598-FFDE-4D3B-A9CE-5D66699BF2BE-750,0.21666666666666667
C1F5685D-52A7-47A9-9B96-479016DA0F09-500,0.11
C1F72C71-5C53-4F2F-BAC7-4E5E7CF45456-1000,0.06
C1F88C62-B71F-4B0D-BD37-EC3A4A65FB03-750,0.36
C1F8CED9-350C-406A-9DDB-CD73B6A74055-600,0.2633333333333333
C1FFF4DE-FB6B-488E-996F-BEC4EBD0723F-1000,0.07333333333333333
C2098FFB-9E64-4852-9F51-029065E599F9-500,0.3466666666666667
C2194350-5E5F-4A95-88AE-4B2FE9723E69-1000,0.29333333333333333
C2194F7E-0B3F-4214-A677-1235348A297E-500,0.5
C21A213C-D9DF-49DA-9821-6BBA1BB9E99A-600,0.25333333333333335
C2257941-72AA-45AE-9EE1-AF932C229C18-500,0.4066666666666667
C226B8BB-824C-47AE-9A96-26103859D396-500,0.36333333333333334
C229B91B-5120-4F55-9332-0E842FB2FF24-1000,0.2
C237F4FA-BCEF-4206-9F39-BA064FDB2763-500,0.38333333333333336
C23F6F13-04B8-4086-9119-2C95EEA08B5B-500,0.39
C2402084-2BA9-48E0-8305-38B0895C14B9-1000,0.03333333333333333
C2479A36-8BD0-4040-8063-E0994FAE2FE6-500,0.27
C24927A5-2C0A-4E01-A7F1-914077475EEF-500,0.36
C24C024F-F17A-446A-9054-BB3572509A08-500,0.22333333333333333
C25050F9-4597-498A-8B19-2285EECC36A1-500,0.38666666666666666
C257C66D-B230-4FD0-96E9-4E996A758D18-250,0.3466666666666667
C2598E9A-0722-4D6F-8533-A6D747B93B8E-300,0.29333333333333333
C25BC835-A8CD-4D13-B9AB-9124DA27AF16-500,0.26666666666666666
C261563F-5CFE-4260-8FFB-9319DAEB4606-500,0.10333333333333333
C2622EF2-1C4B-4B65-98B2-7BBFD2AE3651-300,0.5633333333333334
C2694C87-0EDB-4306-9EC8-665D65B7688E-1000,0.24666666666666667
C26F9860-7C7E-43C1-9063-02D990B66C49-250,0.16
C271C2F0-56B6-4424-966B-5FD9B60DF2A5-750,0.08666666666666667
C27790EC-69FF-43C4-B2C9-90D3AE07CD6F-500,0.21333333333333335
C27E2F43-29DD-4DC5-AB6C-1C664E6EA9EA-750,0.19
C2808B0B-D641-4780-AC57-44BDEE743736-750,0.4666666666666667
C282ECEB-A78C-4ED4-95E4-DB72D5B0BCDF-500,0.3933333333333333
C2874AB3-7D4D-453D-8580-EBCAB0DF3AF1-750,0.18
C28A7501-DD44-425C-9DAE-70095F5C1BC7-500,0.5633333333333334
C28CF6CE-B9B7-4B11-8479-33CCBCDA86C3-750,0.6133333333333333
C28EF76F-56CA-41DE-8E44-ABFD655B7F38-500,0.37333333333333335
C29179D6-6C88-4FDF-B1D8-B98D451512BC-500,0.33
C295922D-40F3-42E0-B811-C955D714F533-500,0.29333333333333333
C2984777-D577-442B-9E5B-9A5ABD6A7124-500,0.3333333333333333
C29FBD33-60D1-434D-87A8-29B5C3C43FAE-750,0.23666666666666666
C2A1C146-9B24-4D9E-96EA-343CC8096DBB-750,0.25333333333333335
C2A53C39-23C6-4854-B9A8-42B54399C8EE-500,0.7333333333333333
C2AA13D8-3BAC-4CAF-A802-6C3EC59F5814-600,0.24
C2AC2E5F-2D66-4706-8A62-C7A9A1406545-600,0.09666666666666666
C2ACACD9-4C55-42AE-8A73-E42B67161394-1000,0.4166666666666667
C2AF2777-C152-453C-B1C2-67ED8EE310E9-1000,0.19666666666666666
C2B71EB1-2D1F-407E-96E8-411FB2951969-750,0.25
C2BEEE18-0C64-463D-AAD6-1F7534C6E1A6-750,0.19333333333333333
C2C16D21-9C37-4C61-8B5D-55CE09B88415-750,0.12333333333333334
C2CC41BA-D12B-44BE-B93F-590E41170C96-500,0.18666666666666668
C2D15F94-F559-4218-9417-5C0E6FEB4FD8-500,0.2633333333333333
C2DDAAC5-E90B-4874-AAE9-A51CB9774E98-500,0.29
C2E16637-A5F4-4F4A-B44E-B3023E1F926C-750,0.3933333333333333
C2ED7476-0232-4500-A94A-5F7DED5455EF-750,0.15666666666666668
C2EE278E-3121-4144-958C-D5770656FE6A-500,0.36666666666666664
C2F461AA-793F-4695-8B9B-4FC79A4CEFE6-1250,0.04
C2F51E05-4C1F-4987-9330-F96DB50B6501-750,0.2966666666666667
C2F62A3A-94F3-4789-88F5-333CF2EAFB23-700,0.4066666666666667
C2F74D70-E8A8-4BF7-9082-33F79C687561-750,0.3933333333333333
C2F815CF-A7D7-4F4B-940B-B45E22CBD670-1000,0.11
C2F8BAB7-A2B6-4EB6-9E4E-518573B5E38B-1000,0.05333333333333334
C2FD2DF9-A48B-4966-AFE3-577BE359AF93-750,0.08666666666666667
C30B5212-249B-4F70-92C3-733E557E8F44-500,0.11666666666666667
C30F7157-0303-4B4A-9A05-249570C1EF3E-600,0.4533333333333333
C310B9EB-F224-416A-8583-86E8DA8CEB94-1000,0.08
C31764F5-7717-4A58-957B-218DA98308B7-1000,0.14
C31B0BFC-55B9-497F-8BF7-7A1FDF75BE27-1000,0.18333333333333332
C31B3465-345D-4A3D-8527-63A16EAA786E-500,0.19333333333333333
C31E3E65-8ED9-4875-98BA-479BF4A3B801-750,0.05333333333333334
C324545D-6DF7-46D7-9400-815BA98318FF-750,0.38666666666666666
C326831F-0805-4C13-8812-4B300535D7C8-250,0.46
C327D8DA-A909-4202-9E86-D3B6C2FCF86E-1000,0.056666666666666664
C32AFE3B-26FF-4D34-9ED8-56C3E5E0E503-750,0.10666666666666667
C3324E3E-970F-4921-A4DB-5AC8CDEF9B5B-750,0.05
C3411E51-5686-4FAC-828E-30089F56DF92-1250,0.54
C3429C4A-953A-4E6E-A9AE-6EE7F5BE8932-1000,0.08
C35D8D6B-64FE-42DE-A098-3D4F28AC8CE4-750,0.33
C362B71C-1AD1-4DEA-A457-657EEFFABCF1-500,0.5133333333333333
C3638677-27B1-48D0-842B-B525C9154E12-600,0.27
C3695FC0-9A90-4D5D-8F52-EBBE8E0128B6-1000,0.09666666666666666
C372BD84-6D19-4C84-A145-5B85CBA1F50C-750,0.12
C3771E15-5B16-4460-B160-37B78B7DA95C-500,0.30666666666666664
C37A10E6-C90D-49FC-B7FA-1A2C82EEEB85-500,0.17666666666666667
C37D5FCC-30FA-4556-AE0B-45346278775D-500,0.35333333333333333
C37F4610-8CDE-4DFF-AF5B-1C085005182A-500,0.44666666666666666
C3A0D7CC-F668-4F29-98AA-41C9B6F8274B-750,0.39666666666666667
C3A1120E-7E60-45CE-ABEC-1103D10C7D52-750,0.35333333333333333
C3ABCF50-1704-4C56-B1CE-72E0C6C920D8-750,0.21
C3B0DF44-DA4D-4E98-98B0-155AB4C1D31A-500,0.36333333333333334
C3B4D7AE-3F45-463A-A853-68A936EC0CA7-1250,0.12
C3B7E05C-EC95-4E95-B503-19F14B649C69-600,0.30666666666666664
C3BE8FB5-E181-45DF-975D-542DC2F457F9-750,0.07
C3BFE86C-5AD8-4C05-ADAD-EEAB5DC6C08B-500,0.19333333333333333
C3C0912B-9D76-48CA-BA38-3890B2B5519B-500,0.23333333333333334
C3C3F4F5-82FC-4DD1-A4FC-24A323135067-500,0.45666666666666667
C3C989D6-C7AF-412C-B881-DA336D03E113-750,0.09
C3CA01A4-2A69-4AD4-AF3F-69418DFA8934-750,0.2
C3D7B8E9-A209-4532-A63D-81BEBD4131B3-750,0.28
C3D83486-D5D9-4343-B1E9-CE3E3E741342-400,0.13
C3D8A299-1A9B-4DF5-9706-E2611BECB57D-750,0.23333333333333334
C3D95CB7-6A5B-4DAA-9184-E9952A045ABD-250,0.11
C3DF464C-AEA8-433E-BD37-5FC663A0D053-500,0.2866666666666667
C3E159D5-AAE5-4BC6-ABA8-0B5E31BE06C7-1000,0.16666666666666666
C3EB4B3D-9BF8-4203-BA5A-8336FFC37B4B-750,0.24666666666666667
C3ED8176-1CCF-44FB-A669-C6A1F598D748-1250,0.03666666666666667
C3F06696-902F-440C-B227-24A8B6066E24-500,0.2633333333333333
C3F126FD-CF57-4025-AA8C-C756312C8584-500,0.5833333333333334
C3F779A3-6A65-433F-8179-0DCAB112265F-750,0.14666666666666667
C3FCA7DB-9EC6-48A1-94FF-FB6942D2E96F-500,0.22
C400ABA9-187C-4D92-B4BA-E509B38247CF-300,0.35
C401B0E1-1CF0-4A2A-BB8B-10597006796B-500,0.26
C402D8C3-2D7E-42BD-95EB-F13E783F7457-500,0.3433333333333333
C4092C1B-989D-4FDE-B593-E0508D5550C9-500,0.2
C40ED220-5434-4743-BC7E-BD2607ED96B6-750,0.12
C40F609B-ECA4-4F66-B0DB-7954BE1C00CE-500,0.16
C41D70E0-F20A-404A-92D7-01F00F151410-500,0.30666666666666664
C41F93CB-4917-42A8-B61E-07AED495928C-500,0.4
C4212D3F-5E7F-4FDB-807F-4D0F4EBCC7B0-750,0.02666666666666667
C421E034-D323-451D-ABE6-3B97B86802C1-700,0.36333333333333334
C4222C64-81A7-4CEA-A48D-5EA6A815AE84-750,0.13666666666666666
C423D31C-0C30-4807-BDF2-F4AF32EE788C-500,0.25666666666666665
C4384F28-564C-420A-9BF9-C76B0013B619-700,0.25
C43A32C4-8D10-4FB6-88B0-5341F678C7AE-500,0.97
C43D10D8-A79E-417B-A0E4-F6A74A161600-500,0.9866666666666667
C44475C9-F618-4164-83BB-47560DB175B6-750,0.03333333333333333
C445BD2E-7F5A-49FB-839D-2B5248EF4A6D-500,0.3933333333333333
C445CCD6-898E-48AD-BA8D-727EC5AB382D-500,0.26
C44D1261-2C60-462B-A7EF-2F98D3AB95D5-300,0.35
C44E9D64-FEE9-4577-92E7-D81D592F7597-300,0.82
C45027CD-2FAD-44C8-8F5F-67DAE8357746-500,0.44333333333333336
C456E90B-ED53-4F7D-BD7F-36D9D2489590-500,0.29
C4598AAD-E02F-4B1F-A043-7940723788E8-500,0.25
C45AEF50-8416-4791-8379-7BEC55EA26F4-500,0.45666666666666667
C45D1F61-FF07-4835-A285-F1FF0FA98FED-1000,0.11666666666666667
C45F5A96-670B-4B78-A695-650AB7746873-750,0.16666666666666666
C461DC23-3174-4FB1-B0B3-E0411D6C80A2-1250,0.27
C469E9AE-9D8F-46A4-99FA-6DED71C8EB90-750,0.20666666666666667
C472D39F-14BD-47BC-8513-4BA8F5E241B2-500,0.28
C47420B8-EF07-4517-BE8A-5DD20CC6E953-1000,0.03
C47D5692-FE3E-498F-9767-BF137C2BE194-750,0.04
C4865457-4CCF-4898-A195-1D4D4C94889F-700,0.45666666666666667
C48D300E-2A9F-4211-B6E9-DEEF2E6F4CE8-500,0.08333333333333333
C48DA1BA-679F-481C-B06B-AD8CCF343193-1000,0.2833333333333333
C4989044-2DEC-4CC7-97DF-4BC8B4FED446-500,0.20666666666666667
C49C1B83-D2A9-4B61-A831-EF27B06E94FA-500,0.21666666666666667
C49C4096-11D4-4FEB-80D9-372141EF7830-700,0.45
C49CE7B4-1C5A-43F3-A262-D6457E7AD5D9-750,0.16
C4A07E0E-D1B3-465C-85ED-8B54CFBBDAF2-750,0.08666666666666667
C4A60425-E30D-4E4E-82D5-A8D2A052E6B1-500,0.25333333333333335
C4A624FB-381E-424E-AD52-05EA86ECE920-250,0.15333333333333332
C4AA3688-33F1-4350-9DF0-A92EC0661316-500,0.22333333333333333
C4AF5F46-B702-46B9-BD08-BB791EAA2A57-750,0.11
C4B11AA6-FB4A-4DEB-9053-0FB1A3D36ED3-750,0.2
C4B2ACD3-0671-4D0E-B7B8-4D3D5770A044-700,0.9866666666666667
C4BB6F2F-564D-40AD-990F-E11E0D27CF38-750,0.08666666666666667
C4BCD9DB-C62E-4500-A17C-35E9CBA94B20-600,0.5733333333333334
C4C1D8D3-590F-4A2A-867C-5FEADB534A41-500,0.33666666666666667
C4C5F4CA-2055-43CB-A6B7-9255F547CAF4-1000,0.09333333333333334
C4CA9189-6B70-4776-8A83-4F1F39FF5628-700,0.16333333333333333
C4CA9D64-F17A-4CD6-ADE0-561F86EE0F43-500,0.16333333333333333
C4CF17C3-42B9-44A9-BB8E-E08E53E1DB40-800,0.03666666666666667
C4D25FBE-4F59-4937-8EF1-B2007AF98F48-500,0.32
C4D61CF8-F22D-488F-8FC2-18ACE4FF970C-400,0.2966666666666667
C4DCA29B-5B0F-4AFF-8C7A-29D905AAE34B-700,0.18666666666666668
C4DF41E5-829B-4208-B731-F21291887FAA-300,0.22666666666666666
C4EA04CC-FAA0-4768-A96C-2DB112C108E6-750,0.043333333333333335
C4EBEA0D-02AB-45AA-B61A-2645E1AE96F4-700,0.9833333333333333
C4EC70A8-C498-4AEB-8C65-601DA7F37A22-500,0.07333333333333333
C4ED1061-BF0F-4B44-AB80-21EE5286E902-600,0.18666666666666668
C4F13244-FE0B-4B12-8111-55E3D5D70381-1000,0.056666666666666664
C4F5FAC9-8F64-4A15-8769-7726571A9066-250,0.15666666666666668
C4F673A4-5EEE-4FF1-B987-173029980FCA-250,0.06
C501E20A-53CD-48C6-865C-42A8EFE89379-500,0.44333333333333336
C502BEF5-6C04-4BC6-BE83-16575313BDD0-500,0.22333333333333333
C506B74E-135C-463E-A3E2-7D0495075693-750,0.016666666666666666
C509235A-B2C2-41DF-B699-3F24A91A867F-600,0.19333333333333333
C50C0F5C-774D-4899-BDD4-557C4C90707D-1000,0.06
C5193653-817A-4B4C-9F02-F2D3A9301EE4-1000,0.1
C521E63E-E6CE-444B-AA8F-7DB0F5CA19E3-500,0.31333333333333335
C525BD86-D13A-4700-B743-98E61616A816-750,0.13333333333333333
C5260A67-E8EF-4D7F-84B5-D90516093D1D-700,0.9966666666666667
C5281991-FB27-4EC4-AB83-F43AE9A29275-750,0.09333333333333334
C534E832-E8DB-4A19-948E-4B6CF1A74E57-600,0.3333333333333333
C53B752B-C5C7-43D0-8BD3-BDEFC740261A-750,0.31666666666666665
C53CB535-C545-4AFA-BC14-B611C2E17B16-750,0.06
C53FB1B9-77DF-4DF1-93EE-2652F9578A00-500,0.25666666666666665
C54103B5-54CA-471E-9D77-6CB4D47D7F05-1000,0.11666666666666667
C547D9C6-F263-4DA8-9024-741F19F1C295-500,0.26666666666666666
C549CCC0-5EB1-402A-B7CC-8FED23EF0F0D-750,0.6066666666666667
C54D2E33-608C-47A5-A47E-CFFC398327CD-500,0.18333333333333332
C54F4B47-1887-48CB-98B7-3B4DBC4B4AD3-1000,0.3433333333333333
C5559970-ECAE-4EED-AA4C-7259C631BF45-500,0.21333333333333335
C556378A-2ACD-4F05-9591-B6ADECBD488E-1000,0.06333333333333334
C5592D52-C8BE-4101-8104-B14DD4356C53-500,0.38666666666666666
C55DFFFA-CCC7-450E-A37B-4E17FE38DD87-250,0.07333333333333333
C564F3E0-C245-412F-B03A-4D42C9F3AAFD-500,0.15
C56C9D9D-A038-40FD-9C41-28946E13A7CF-750,0.1
C56D76E5-1D3E-4D6C-BB41-DD0D4643CBEB-750,0.32666666666666666
C5712380-0054-44A1-A83A-5FF110318CDD-1000,0.14333333333333334
C571F79E-86DC-4F79-BCA0-02427BA231D1-250,0.2966666666666667
C57762F3-BBCD-4399-A523-239E75F41E58-500,0.31666666666666665
C577AF2C-320A-4D70-8B80-F7E17B38BC45-750,0.17
C5821C4A-E16C-4B46-8F3D-B6F6D03C882A-750,0.03666666666666667
C588C471-8513-4FEB-9F13-6ACFA79C37D3-750,0.21333333333333335
C588C64D-68A6-4E3C-8E4D-F2C744AD212A-900,0.12333333333333334
C58E5542-BA2C-4996-ABFA-AADD3AA50FB8-500,0.3
C597088C-FA1E-4E04-A872-ABADBE4A5CD3-500,0.35
C5A776DB-808A-4F32-AB90-49A542EB58F1-600,0.11333333333333333
C5A8D25B-F9FF-4DE9-9D40-69A25E747545-1000,0.06
C5A97432-A7AD-4D33-A7AB-CFBF6CE807A9-750,0.10666666666666667
C5B71E91-5E12-4E0E-8375-7A2B73F07E35-750,0.18666666666666668
C5B86C13-9C6B-41DC-BE45-C10A636C988F-250,0.48333333333333334
C5C3D42D-D410-4280-8D2C-2724D1193DCB-700,0.32666666666666666
C5C605F3-2E1B-417F-9ED5-944F8B5CB78E-600,0.52
C5C92508-7B90-4E12-B914-D96F4BA046F2-500,0.15
C5CF2716-37DB-4E5D-B74A-1236FF123B3A-400,0.19
C5D472B2-9827-40F6-BAA6-EAE154C8BFD7-500,0.37
C5D7A40F-20BE-4FB6-AFD7-C1CA08C75565-750,0.29333333333333333
C5E20C14-C436-48AE-95E5-AAC2A53D4D1D-750,0.08666666666666667
C5E8393C-8B68-40BE-99F2-134B6DA55360-250,0.16666666666666666
C5E87CF8-B30B-46A8-973E-5AEADE896D39-250,0.2
C5F0EDE2-507E-4E10-B9C3-87A6113E06C5-500,0.30666666666666664
C5F58AF0-14F1-46A1-821A-1F88E3BC617C-500,0.17
C5F8DB26-C3B0-4762-8D96-5C31744C406C-500,0.38333333333333336
C5FBC56F-B7E7-464C-A46E-C88BF5B785E8-750,0.22
C5FC6408-95CB-4A64-B89D-A612101F4137-750,0.32
C5FF83F8-2058-4ADA-9D09-D291F1B57668-600,0.35333333333333333
C6032F54-DA3D-4281-816A-AE03F34C49F7-300,0.33
C6041A9D-B7C0-46DE-B560-E6C097C494EB-500,0.6333333333333333
C60C4D8A-46DC-42E2-B19D-88B620F3D8B4-500,0.11333333333333333
C60CF79D-DEA3-49F7-83E6-50028F6C57F3-750,0.36333333333333334
C613FF35-2095-4FB9-B313-54CAF9077591-1000,0.07333333333333333
C61E7FE8-3102-4DD4-881E-EDCF08C4E610-750,0.07
C62A4DBA-30BD-4F3D-AD6D-5FCF0E9E3525-500,0.4533333333333333
C62B7286-04F3-45C8-8520-6D861DBA6902-250,0.15666666666666668
C62E989D-5B98-43FA-80AD-E2EA1B64E667-1000,0.05
C62FB926-4D64-4215-9CFA-57AAA135F0D1-600,0.43333333333333335
C632D1D1-5F98-4420-B189-2680517CBD4D-750,0.15333333333333332
C633B4B9-B78E-4553-BCCC-4A298D0BB28B-600,0.39
C63FA00B-B3A9-41EF-9BE7-057BF7C724D6-500,0.4033333333333333
C64C5C60-6DED-4A6A-81C0-167312436934-1000,0.2633333333333333
C64DDD16-CA6B-4EF0-B2A6-1D073A477D84-500,0.36666666666666664
C64F0BA2-21F6-45AB-8ADB-A26E3D86803A-250,0.09666666666666666
C651CC62-7E8C-4FDE-BF76-9F4AD01FA6E1-700,0.37333333333333335
C654A348-890C-48FA-96C6-66AA749AA3C1-300,0.5533333333333333
C655850B-F8AB-4D02-8443-F9B215796C34-500,0.15333333333333332
C6579C66-5E12-4A31-AF01-4366835A3821-500,0.6
C65F2E9B-3337-4A0E-A6BA-AB6D69C59FA0-700,0.36333333333333334
C66276E9-21BF-499C-87A6-68B6AABABBBF-500,0.38
C6627872-AC6A-443F-8C33-F3C7761048B7-750,0.09333333333333334
C66676BF-7D83-4F28-8498-4DEB43217FB0-250,0.72
C67103E9-3E12-4D17-A9BA-07AC2E12C308-500,0.2833333333333333
C6713A98-A170-44A5-87C4-7A58A25F9CBD-750,0.06
C67888C3-0FEC-4C6E-9C94-EE1CE80DE02E-500,0.33
C67B8DD0-4EBD-4160-A5EF-99C092978395-750,0.15
C67BD66F-75B8-4F12-BBEB-D663AB738CC9-500,0.4033333333333333
C67CFDA5-65EF-420A-AA4E-D4214402A754-1000,0.14666666666666667
C681FFFD-04AC-4DAF-8496-A4BFB6B6833F-500,0.3
C685BD6C-E5AB-4E0B-9DAB-219A53DED646-500,0.2833333333333333
C687F430-F6C6-4343-917A-807708AF55E2-400,0.29333333333333333
C68E2E29-F3C0-43A4-A3A9-DC3FB175D0AC-750,0.08
C691DC8E-951B-4886-BE85-F73421301A1C-750,0.10333333333333333
C6971C51-6320-4AC5-84E1-A46B5DDB09EA-750,0.1
C698883B-EFE2-4E79-8013-0CFFA2A755EB-600,0.41333333333333333
C6A30263-FDC8-4793-836A-D5A30CA961BC-600,0.22333333333333333
C6A89FA4-B149-41A5-A9AC-524EC3CC5127-750,0.10333333333333333
C6ABC347-DB30-43F0-AF1C-829FBD25A2F4-250,0.13333333333333333
C6B7B02C-5F37-476E-9442-8B6D193C1CDF-750,0.04666666666666667
C6BC7E89-4844-4EEC-8470-B2D0CD51997C-250,0.20333333333333334
C6CD4013-B148-4A39-A3A8-9D7D0F72F839-750,0.9233333333333333
C6CD4D22-6963-4652-8B5A-475D3BF619BE-500,0.22
C6D157DE-9317-4395-B3F1-0FD14B1060FC-300,0.37
C6E010E4-2596-4C86-AF2A-197530066F04-750,0.2833333333333333
C6E123F2-EB90-4F74-9369-AFFDB138BA53-600,0.15333333333333332
C6E35943-23B8-48FF-A397-ED385EF6FF94-500,0.38666666666666666
C6E36B43-4B9F-4484-8AB4-AC98F9F249E2-500,0.24
C6E402D7-5B5F-47A7-91D6-F65C0855777D-750,0.54
C6E9CA84-1C13-4F89-820B-83C61F25447E-250,0.4166666666666667
C6EC3FFF-12DD-4339-B608-7D0365AEB750-700,0.26
C6F1D141-4CE6-4E96-8627-EDE1E92509C6-500,0.94
C6F70A1E-80D9-4462-BE6F-404EBDC5D33B-1250,0.11
C6FCCDE5-3C6E-42A5-8716-B80E023C5F82-500,0.37
C6FF6FF6-731A-4410-9876-99E910F47E38-1000,0.19
C70AEAB6-8D00-4583-8926-02C8843C9535-750,0.17666666666666667
C70B34CC-D061-4CB7-A0D5-11BDE596A27E-700,0.22
C70CFDA9-88F4-404B-BF05-5E3636EB4277-500,0.45
C71620FD-9D87-4F05-8F1D-344E4EC3E587-600,0.38333333333333336
C71800BB-589A-4CCA-BE9E-64A35E5EC2D0-500,0.38
C71A71FF-965B-406F-BE1A-39601F3A4A6C-500,0.13333333333333333
C71B8CD5-9C00-40F1-B5BC-906CAB31DA78-750,0.8866666666666667
C71C5800-943B-4A42-BFF4-C77B2CC44D19-700,0.18333333333333332
C71C8C04-953E-4598-8DDC-0F245DDF7A7F-1000,0.17333333333333334
C71FA0D6-21F7-4E58-A145-F4148B09B3AE-500,0.3233333333333333
C720ABAB-CE6C-49A7-AF4A-A3327080D24E-500,0.42
C7238759-7779-429B-8ADB-DCC3DDB21F2B-400,0.26
C72A4287-5EB2-4FC4-96DA-072DF8FBFD62-600,0.4633333333333333
C72A43E2-6F16-4F1C-8BBA-7350B8F3EB57-700,0.3466666666666667
C72AA6B5-4834-4940-8E37-6094C3714B28-500,0.4666666666666667
C7308C71-89FE-4642-956E-08FA588BF3CB-600,0.17666666666666667
C7340903-79B6-4C97-BDBE-5BF9822264F7-500,0.25333333333333335
C7395018-766E-4DBD-8D66-0C3099007EE4-250,0.07
C740D601-21FF-4A60-A805-016BFB5EE389-750,0.06333333333333334
C7456C3B-88DC-401E-A6E3-A69FF2A85228-750,0.08
C7467D9E-9D29-44B8-AB89-B507D93D2468-750,0.15666666666666668
C74BC2CD-2F70-4717-89A6-099D41DB3436-750,0.04666666666666667
C753FC4D-4FFA-422D-A221-6A2EB418DD28-500,0.24333333333333335
C763D195-92F0-4B08-8C44-DC4C8DB1DF5A-750,0.10666666666666667
C76D4276-94EB-49B8-B8CE-18D12A749CCD-500,0.21333333333333335
C774130D-E92F-4D4E-919D-EE766960F943-750,0.5766666666666667
C7752AE4-07EC-4F12-8867-7DD79446CFDC-1000,0.3233333333333333
C7819277-6569-4CE7-AD65-C3F82BC209B6-1000,0.04666666666666667
C78298A1-B354-4C43-B9CD-BD536F32ABC5-750,0.08
C78CBC8D-9333-49A1-B9F1-11AF18928194-500,0.33
C794B6EE-5153-4808-BC3B-60DB02E93C4E-600,0.27666666666666667
C79AD5A6-DA06-4AB1-BAB1-5FCA62D824D0-300,0.4033333333333333
C79FEB0A-140F-4A3B-923E-A6E8FD37B8AE-250,0.32666666666666666
C7A9FEC0-BB0D-4316-9AAA-D4F81CF2E1D4-750,0.13333333333333333
C7B61F6D-D924-43A4-B024-6CF6898AA260-250,0.07333333333333333
C7B8C55D-AD46-4E84-814C-6400E4725333-400,0.21
C7B8F4B2-3D21-4889-9CF0-7976D3CB503E-750,0.14666666666666667
C7B94516-CDE7-4990-AECD-8DB79EFFC51C-1000,0.16333333333333333
C7C00059-0425-4883-BF83-D04D5F526762-750,0.26666666666666666
C7C5BE3C-10F3-47EA-8ADA-5266F9CE90D6-500,0.26666666666666666
C7C83BAB-8344-4795-B831-56F9AF765FC0-500,0.3566666666666667
C7D3D4C6-07C7-49CC-9DAA-D53632BE9AD5-1000,0.06333333333333334
C7D4A3EF-6919-4F76-B7E5-4DA3CC926676-700,0.25333333333333335
C7D904C9-50A9-4A5A-9E38-638572477638-750,0.2633333333333333
C7DCDD78-103B-4587-983D-8A59D466DC40-500,0.3466666666666667
C7EA4F77-6670-4705-BBE7-D6E931A29148-700,0.34
C7F45A9E-D92E-4CC6-8F36-14C6D6835C32-750,0.34
C7FD2FBF-0BE2-4C6D-82B4-4385694E00F0-250,0.09
C7FDE01C-0D7B-45CF-9B50-56A9867E0850-400,0.21333333333333335
C80FC4A9-237A-4900-82CB-799C7B72B9E8-500,0.13666666666666666
C8143256-7F0B-40D1-8265-DD0329A861EE-750,0.20666666666666667
C818D2D1-11C8-4044-906B-2BA934F93707-750,0.05333333333333334
C820CAFA-452E-4291-A1E5-4F7D75EAFF99-1000,0.11333333333333333
C82258A3-FC5C-4D8E-90FE-7EB10760753A-500,0.27
C824C916-C2C5-47F1-87F3-8208F4F35AB7-500,0.4266666666666667
C829D8C1-2438-438F-99DF-92F5D0A25F16-500,0.18333333333333332
